id,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,url,lang,time_zone,location,default_profile,geo_enabled,profile_banner_url,profile_use_background_image,fake,gender_code,description_length,followers_to_friends_ratio
330327779.0,1225.0,60.0,289.0,66.0,0.0,2595.0,0.0,5.0,13.0,1487.0,0.0,0.0,0.0,1.0,0.0,0.0,134.0,0.20761245674740483
331312863.0,998.0,328.0,1435.0,58.0,0.0,156.0,0.0,5.0,33.0,364.0,1.0,1.0,1.0,1.0,0.0,0.0,99.0,0.22857142857142856
331875962.0,1280.0,88.0,613.0,19.0,0.0,157.0,0.0,5.0,33.0,1389.0,0.0,1.0,1.0,1.0,0.0,2.0,41.0,0.14355628058727568
332389973.0,2391.0,332.0,351.0,27.0,0.0,829.0,0.0,5.0,13.0,664.0,0.0,1.0,1.0,1.0,0.0,2.0,144.0,0.9458689458689459
332699729.0,301.0,49.0,84.0,95.0,0.0,1498.0,0.0,5.0,33.0,270.0,0.0,0.0,0.0,1.0,0.0,2.0,44.0,0.5833333333333334
335208230.0,3098.0,59.0,165.0,587.0,0.0,2061.0,0.0,5.0,28.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,79.0,0.3575757575757576
335832794.0,1167.0,177.0,323.0,12.0,1.0,162.0,0.0,5.0,33.0,982.0,0.0,1.0,1.0,0.0,0.0,-2.0,28.0,0.5479876160990712
335837698.0,250.0,54.0,153.0,7.0,0.0,163.0,1.0,5.0,28.0,558.0,0.0,1.0,1.0,1.0,0.0,-2.0,62.0,0.35294117647058826
336406661.0,1681.0,148.0,232.0,6.0,0.0,833.0,0.0,5.0,13.0,737.0,1.0,0.0,0.0,1.0,0.0,2.0,89.0,0.6379310344827587
337161930.0,3717.0,225.0,290.0,21.0,3.0,1500.0,0.0,5.0,1.0,412.0,0.0,1.0,1.0,1.0,0.0,2.0,105.0,0.7758620689655172
338284756.0,199.0,31.0,121.0,1.0,0.0,2313.0,0.0,5.0,13.0,733.0,0.0,0.0,1.0,1.0,0.0,-2.0,36.0,0.256198347107438
339058002.0,402.0,30.0,58.0,95.0,0.0,2606.0,0.0,5.0,28.0,726.0,1.0,1.0,0.0,1.0,0.0,2.0,69.0,0.5172413793103449
340346783.0,2453.0,333.0,678.0,1510.0,2.0,166.0,0.0,5.0,13.0,447.0,0.0,1.0,1.0,1.0,0.0,0.0,151.0,0.4911504424778761
340364061.0,6595.0,51.0,317.0,0.0,1.0,167.0,0.0,5.0,28.0,558.0,0.0,1.0,1.0,1.0,0.0,-2.0,144.0,0.1608832807570978
340396112.0,219.0,263.0,1627.0,4.0,6.0,168.0,1.0,1.0,28.0,1531.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.16164720344191763
340951450.0,991.0,55.0,100.0,9.0,0.0,855.0,0.0,5.0,33.0,564.0,0.0,1.0,1.0,1.0,0.0,-2.0,151.0,0.55
341339579.0,2549.0,138.0,181.0,519.0,0.0,1516.0,0.0,5.0,3.0,433.0,0.0,1.0,1.0,1.0,0.0,-2.0,122.0,0.7624309392265194
343307517.0,344.0,24.0,99.0,14.0,0.0,2619.0,0.0,5.0,33.0,145.0,0.0,0.0,0.0,1.0,0.0,2.0,31.0,0.24242424242424243
343473585.0,657.0,55.0,90.0,1.0,1.0,2620.0,0.0,5.0,33.0,1580.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.6111111111111112
344525772.0,2464.0,124.0,186.0,645.0,2.0,169.0,0.0,5.0,33.0,1489.0,1.0,0.0,1.0,1.0,0.0,0.0,147.0,0.6666666666666666
346829273.0,812.0,113.0,578.0,8.0,0.0,324.0,0.0,5.0,13.0,1554.0,0.0,1.0,1.0,1.0,0.0,0.0,130.0,0.19550173010380623
347274232.0,1142.0,176.0,494.0,3.0,1.0,2221.0,0.0,5.0,28.0,122.0,0.0,0.0,1.0,0.0,0.0,-2.0,101.0,0.3562753036437247
348430064.0,399.0,21.0,80.0,1.0,0.0,1975.0,0.0,5.0,33.0,919.0,0.0,0.0,1.0,1.0,0.0,-2.0,90.0,0.2625
348981732.0,144.0,121.0,23.0,0.0,0.0,30.0,1.0,5.0,33.0,558.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,5.260869565217392
349204176.0,2437.0,1594.0,1994.0,363.0,10.0,31.0,0.0,5.0,33.0,1580.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,0.7993981945837513
349626625.0,6991.0,1001.0,614.0,2401.0,6.0,741.0,1.0,5.0,4.0,13.0,0.0,1.0,1.0,1.0,0.0,0.0,130.0,1.6302931596091206
349929809.0,1045.0,66.0,125.0,29.0,0.0,742.0,0.0,5.0,33.0,1389.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,0.528
350160058.0,862.0,237.0,237.0,41.0,4.0,1421.0,0.0,5.0,28.0,163.0,0.0,1.0,1.0,1.0,0.0,0.0,55.0,1.0
350244854.0,1181.0,80.0,279.0,0.0,1.0,1422.0,1.0,5.0,28.0,1128.0,0.0,0.0,1.0,1.0,0.0,2.0,75.0,0.2867383512544803
350791585.0,106.0,27.0,192.0,7.0,0.0,327.0,0.0,5.0,3.0,1529.0,0.0,1.0,0.0,1.0,0.0,0.0,23.0,0.140625
351555225.0,17158.0,895.0,1012.0,157.0,11.0,2223.0,0.0,5.0,33.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,156.0,0.8843873517786561
353011489.0,2517.0,54.0,125.0,1.0,0.0,1978.0,0.0,5.0,33.0,1389.0,1.0,1.0,0.0,1.0,0.0,0.0,41.0,0.432
353768504.0,11092.0,591.0,723.0,1318.0,4.0,33.0,1.0,5.0,28.0,24.0,1.0,1.0,1.0,1.0,0.0,2.0,156.0,0.8174273858921162
354796858.0,92.0,24.0,118.0,4.0,0.0,1424.0,0.0,5.0,28.0,464.0,1.0,0.0,0.0,1.0,0.0,-2.0,23.0,0.2033898305084746
354818247.0,635.0,28.0,77.0,46.0,0.0,1425.0,1.0,5.0,33.0,1389.0,1.0,0.0,1.0,1.0,0.0,0.0,138.0,0.36363636363636365
355600495.0,2417.0,111.0,21.0,0.0,0.0,332.0,1.0,5.0,28.0,558.0,0.0,0.0,1.0,1.0,0.0,0.0,160.0,5.285714285714286
357129429.0,1121.0,120.0,155.0,6.0,0.0,2532.0,1.0,5.0,26.0,1113.0,0.0,1.0,1.0,1.0,0.0,2.0,158.0,0.7741935483870968
358733502.0,47.0,25.0,112.0,8.0,0.0,748.0,0.0,5.0,28.0,934.0,0.0,1.0,0.0,1.0,0.0,2.0,156.0,0.22321428571428573
359926634.0,1421.0,30.0,84.0,121.0,0.0,334.0,0.0,5.0,4.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,0.35714285714285715
360547500.0,8021.0,1082.0,1225.0,142.0,0.0,2226.0,0.0,5.0,28.0,1509.0,0.0,1.0,1.0,1.0,0.0,0.0,108.0,0.883265306122449
361097511.0,18427.0,797.0,925.0,2431.0,10.0,2536.0,0.0,5.0,1.0,1389.0,1.0,1.0,1.0,1.0,0.0,-2.0,93.0,0.8616216216216216
361746019.0,253.0,47.0,122.0,2.0,0.0,1981.0,0.0,5.0,3.0,1389.0,0.0,0.0,0.0,1.0,0.0,0.0,158.0,0.38524590163934425
361784332.0,2032.0,184.0,632.0,14.0,0.0,1982.0,1.0,5.0,33.0,431.0,0.0,1.0,0.0,1.0,0.0,0.0,105.0,0.2911392405063291
362993719.0,231.0,102.0,203.0,1.0,1.0,750.0,0.0,5.0,33.0,726.0,1.0,1.0,1.0,1.0,0.0,2.0,72.0,0.5024630541871922
363251033.0,2177.0,178.0,648.0,186.0,0.0,751.0,1.0,5.0,13.0,861.0,1.0,1.0,0.0,1.0,0.0,2.0,85.0,0.27469135802469136
363830865.0,2487.0,196.0,329.0,588.0,1.0,1429.0,0.0,5.0,13.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,160.0,0.5957446808510638
364111442.0,248.0,85.0,401.0,5.0,0.0,335.0,0.0,5.0,28.0,1389.0,0.0,0.0,0.0,1.0,0.0,-2.0,101.0,0.2119700748129676
364277230.0,262.0,71.0,110.0,5.0,0.0,336.0,0.0,5.0,28.0,441.0,0.0,0.0,1.0,1.0,0.0,-2.0,68.0,0.6454545454545455
364323869.0,992.0,199.0,297.0,81.0,1.0,337.0,1.0,5.0,13.0,916.0,0.0,0.0,1.0,1.0,0.0,-2.0,43.0,0.67003367003367
364776732.0,460.0,99.0,341.0,15.0,0.0,2229.0,0.0,5.0,28.0,704.0,0.0,1.0,1.0,1.0,0.0,2.0,146.0,0.2903225806451613
364805437.0,1049.0,67.0,162.0,18.0,2.0,2230.0,0.0,5.0,1.0,1243.0,0.0,0.0,1.0,1.0,0.0,2.0,33.0,0.41358024691358025
364851614.0,2130.0,124.0,643.0,43.0,0.0,2231.0,0.0,5.0,33.0,564.0,0.0,0.0,1.0,1.0,0.0,2.0,91.0,0.19284603421461896
365372541.0,3701.0,501.0,528.0,1348.0,2.0,2537.0,0.0,5.0,2.0,337.0,0.0,1.0,1.0,0.0,0.0,2.0,149.0,0.9488636363636364
365383515.0,3061.0,86.0,95.0,6.0,0.0,2538.0,0.0,5.0,28.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,73.0,0.9052631578947369
365440652.0,41.0,42.0,79.0,1.0,0.0,2539.0,0.0,5.0,33.0,248.0,0.0,0.0,1.0,1.0,0.0,2.0,147.0,0.5316455696202531
365622635.0,1396.0,175.0,327.0,68.0,4.0,2540.0,0.0,1.0,18.0,1438.0,1.0,1.0,0.0,1.0,0.0,2.0,94.0,0.5351681957186545
365665311.0,1784.0,70.0,209.0,303.0,1.0,2541.0,1.0,5.0,3.0,1389.0,0.0,1.0,1.0,1.0,0.0,0.0,117.0,0.3349282296650718
366116632.0,2317.0,378.0,380.0,100.0,0.0,2163.0,1.0,5.0,28.0,1320.0,0.0,1.0,0.0,1.0,0.0,2.0,38.0,0.9947368421052631
367240411.0,764.0,120.0,269.0,94.0,2.0,1379.0,0.0,5.0,33.0,720.0,0.0,1.0,0.0,0.0,0.0,-2.0,37.0,0.44609665427509293
368540321.0,72.0,21.0,45.0,0.0,0.0,691.0,0.0,5.0,28.0,1389.0,1.0,0.0,0.0,1.0,0.0,2.0,132.0,0.4666666666666667
368579486.0,155.0,26.0,51.0,0.0,0.0,692.0,0.0,5.0,33.0,1005.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,0.5098039215686274
369537903.0,4001.0,639.0,355.0,894.0,1.0,2754.0,1.0,5.0,28.0,1389.0,0.0,1.0,1.0,0.0,0.0,0.0,134.0,1.8
370193929.0,410.0,30.0,407.0,0.0,0.0,2169.0,0.0,5.0,15.0,1389.0,0.0,1.0,1.0,1.0,0.0,-2.0,80.0,0.07371007371007371
370625229.0,1448.0,344.0,548.0,2.0,6.0,288.0,0.0,5.0,13.0,1442.0,0.0,0.0,1.0,1.0,0.0,2.0,121.0,0.6277372262773723
370850929.0,807.0,99.0,366.0,147.0,2.0,289.0,0.0,5.0,33.0,1537.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.27049180327868855
373579998.0,411.0,31.0,139.0,29.0,1.0,2758.0,0.0,5.0,33.0,1251.0,1.0,0.0,1.0,1.0,0.0,0.0,41.0,0.22302158273381295
373947833.0,528.0,822.0,170.0,5.0,17.0,2171.0,1.0,5.0,13.0,729.0,0.0,0.0,1.0,1.0,0.0,-2.0,49.0,4.8352941176470585
374062715.0,184.0,41.0,140.0,21.0,0.0,2172.0,0.0,1.0,33.0,735.0,0.0,1.0,1.0,1.0,0.0,2.0,22.0,0.29285714285714287
374488191.0,1066.0,239.0,775.0,61.0,0.0,292.0,0.0,5.0,3.0,726.0,0.0,0.0,1.0,1.0,0.0,-2.0,150.0,0.30838709677419357
375209946.0,975.0,35.0,104.0,0.0,1.0,1383.0,0.0,5.0,28.0,883.0,0.0,1.0,1.0,1.0,0.0,-2.0,85.0,0.33653846153846156
376425777.0,585.0,92.0,110.0,4.0,0.0,704.0,0.0,5.0,28.0,1389.0,0.0,1.0,1.0,1.0,0.0,0.0,47.0,0.8363636363636363
376677633.0,587.0,115.0,243.0,48.0,1.0,2505.0,1.0,5.0,28.0,260.0,0.0,1.0,1.0,1.0,0.0,2.0,70.0,0.4732510288065844
376705770.0,1034.0,222.0,389.0,37.0,1.0,2506.0,1.0,1.0,18.0,648.0,0.0,1.0,1.0,1.0,0.0,0.0,144.0,0.570694087403599
377304816.0,142.0,3.0,56.0,1.0,0.0,2760.0,0.0,5.0,3.0,1389.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,0.05357142857142857
377389027.0,5804.0,562.0,626.0,29.0,1.0,2761.0,0.0,5.0,1.0,1389.0,0.0,1.0,1.0,1.0,0.0,-2.0,35.0,0.8977635782747604
377914761.0,960.0,172.0,535.0,108.0,2.0,2177.0,1.0,5.0,28.0,471.0,0.0,0.0,1.0,1.0,0.0,-2.0,77.0,0.32149532710280376
378009515.0,18.0,26.0,99.0,0.0,0.0,2178.0,0.0,5.0,13.0,1389.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.26262626262626265
379114417.0,1747.0,174.0,307.0,13.0,1.0,1385.0,0.0,5.0,28.0,1389.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,0.5667752442996743
379260334.0,107.0,56.0,161.0,2.0,0.0,1386.0,1.0,5.0,33.0,1005.0,0.0,1.0,1.0,1.0,0.0,-2.0,24.0,0.34782608695652173
380015773.0,1579.0,256.0,457.0,2046.0,1.0,1946.0,0.0,5.0,28.0,1005.0,0.0,1.0,1.0,1.0,0.0,2.0,97.0,0.5601750547045952
380172348.0,2775.0,211.0,388.0,178.0,7.0,705.0,1.0,5.0,1.0,726.0,0.0,0.0,0.0,1.0,0.0,0.0,110.0,0.5438144329896907
380319760.0,5351.0,448.0,1108.0,261.0,3.0,706.0,0.0,5.0,33.0,417.0,1.0,0.0,1.0,1.0,0.0,-2.0,77.0,0.4043321299638989
381030516.0,19775.0,1781.0,1275.0,3785.0,10.0,2509.0,0.0,5.0,13.0,1367.0,0.0,1.0,1.0,0.0,0.0,0.0,52.0,1.3968627450980393
381666513.0,2697.0,282.0,525.0,16.0,6.0,2764.0,0.0,5.0,33.0,475.0,1.0,1.0,1.0,1.0,0.0,0.0,107.0,0.5371428571428571
381950248.0,1049.0,50.0,304.0,8.0,0.0,2182.0,0.0,5.0,13.0,395.0,0.0,1.0,0.0,1.0,0.0,0.0,96.0,0.16447368421052633
381960133.0,882.0,44.0,168.0,30.0,0.0,2183.0,0.0,5.0,28.0,1389.0,0.0,0.0,1.0,1.0,0.0,2.0,101.0,0.2619047619047619
382178634.0,939.0,130.0,335.0,81.0,0.0,2184.0,1.0,5.0,33.0,81.0,0.0,1.0,1.0,1.0,0.0,0.0,121.0,0.3880597014925373
382271109.0,211.0,76.0,171.0,2.0,0.0,2186.0,0.0,1.0,33.0,719.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,0.4444444444444444
383292062.0,222.0,125.0,300.0,20.0,0.0,1354.0,0.0,5.0,33.0,1389.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,0.4166666666666667
383387954.0,1066.0,188.0,227.0,0.0,2.0,1355.0,0.0,5.0,13.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,142.0,0.8281938325991189
383825758.0,295.0,96.0,233.0,6.0,0.0,1910.0,1.0,5.0,3.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.41201716738197425
384753006.0,444.0,108.0,497.0,4.0,0.0,2481.0,0.0,5.0,3.0,1088.0,0.0,1.0,1.0,1.0,0.0,2.0,132.0,0.21730382293762576
384932218.0,600.0,77.0,436.0,47.0,0.0,2482.0,1.0,5.0,28.0,235.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,0.17660550458715596
385868840.0,1613.0,836.0,1996.0,10.0,22.0,2146.0,0.0,5.0,28.0,268.0,0.0,1.0,0.0,1.0,0.0,-2.0,69.0,0.4188376753507014
386034126.0,1962.0,1419.0,337.0,5.0,9.0,2147.0,0.0,3.0,27.0,1005.0,0.0,1.0,1.0,1.0,0.0,-2.0,10.0,4.210682492581602
386779723.0,358.0,161.0,700.0,9.0,2.0,265.0,0.0,5.0,28.0,1005.0,0.0,0.0,1.0,1.0,0.0,-2.0,47.0,0.23
387718926.0,5206.0,172.0,337.0,10.0,2.0,1913.0,0.0,5.0,28.0,1511.0,0.0,1.0,0.0,1.0,0.0,0.0,139.0,0.5103857566765578
387971079.0,745.0,96.0,308.0,13.0,2.0,1914.0,1.0,5.0,28.0,1085.0,0.0,1.0,1.0,1.0,0.0,-2.0,66.0,0.3116883116883117
388348486.0,2226.0,308.0,816.0,18.0,1.0,674.0,0.0,5.0,33.0,436.0,0.0,1.0,0.0,1.0,0.0,2.0,143.0,0.37745098039215685
388842116.0,8685.0,670.0,967.0,464.0,6.0,2486.0,0.0,5.0,28.0,734.0,1.0,0.0,1.0,1.0,0.0,0.0,131.0,0.6928645294725957
389400082.0,868.0,164.0,351.0,36.0,1.0,2740.0,0.0,5.0,13.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,55.0,0.4672364672364672
389652102.0,752.0,43.0,190.0,19.0,0.0,2741.0,0.0,1.0,28.0,564.0,0.0,0.0,1.0,1.0,0.0,-2.0,77.0,0.22631578947368422
389715862.0,549.0,63.0,157.0,43.0,1.0,2742.0,0.0,5.0,33.0,1248.0,0.0,0.0,1.0,1.0,0.0,2.0,66.0,0.4012738853503185
390428793.0,4212.0,130.0,75.0,153.0,0.0,2149.0,1.0,5.0,28.0,797.0,0.0,1.0,1.0,1.0,0.0,2.0,43.0,1.7333333333333334
390730174.0,7.0,4.0,29.0,0.0,0.0,271.0,0.0,5.0,33.0,1389.0,1.0,0.0,1.0,1.0,0.0,2.0,37.0,0.13793103448275862
390759955.0,3806.0,198.0,126.0,528.0,6.0,272.0,1.0,5.0,13.0,1389.0,0.0,1.0,1.0,1.0,0.0,-2.0,142.0,1.5714285714285714
390972554.0,1292.0,38.0,101.0,498.0,0.0,273.0,0.0,5.0,13.0,1389.0,0.0,1.0,1.0,1.0,0.0,-2.0,92.0,0.37623762376237624
391362651.0,140.0,13.0,31.0,1.0,0.0,1362.0,0.0,5.0,7.0,1389.0,1.0,1.0,0.0,1.0,0.0,2.0,137.0,0.41935483870967744
391526633.0,497.0,56.0,242.0,44.0,0.0,1363.0,1.0,5.0,33.0,1005.0,0.0,0.0,1.0,1.0,0.0,2.0,113.0,0.23140495867768596
391572279.0,88.0,20.0,94.0,1.0,0.0,1364.0,0.0,5.0,33.0,1389.0,1.0,1.0,0.0,1.0,0.0,0.0,129.0,0.2127659574468085
391614396.0,7.0,6.0,54.0,1.0,0.0,1365.0,0.0,5.0,33.0,1389.0,1.0,0.0,1.0,1.0,0.0,2.0,72.0,0.1111111111111111
391924068.0,926.0,57.0,266.0,139.0,1.0,1919.0,0.0,5.0,33.0,980.0,0.0,1.0,0.0,1.0,0.0,0.0,81.0,0.21428571428571427
392210280.0,1781.0,55.0,256.0,911.0,0.0,1920.0,0.0,5.0,28.0,1389.0,0.0,1.0,0.0,1.0,0.0,2.0,105.0,0.21484375
392247237.0,133.0,25.0,131.0,1.0,0.0,1921.0,0.0,5.0,33.0,1389.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.19083969465648856
392676979.0,1112.0,130.0,140.0,11.0,1.0,677.0,1.0,5.0,28.0,726.0,0.0,1.0,1.0,1.0,0.0,0.0,72.0,0.9285714285714286
393628023.0,1945.0,75.0,384.0,14.0,0.0,2489.0,1.0,5.0,28.0,1302.0,0.0,1.0,1.0,0.0,0.0,2.0,85.0,0.1953125
393980520.0,120.0,119.0,147.0,1.0,0.0,2745.0,1.0,5.0,28.0,1005.0,0.0,0.0,0.0,1.0,0.0,2.0,151.0,0.8095238095238095
394004577.0,3029.0,200.0,229.0,1787.0,1.0,2746.0,0.0,5.0,13.0,1195.0,0.0,1.0,1.0,1.0,0.0,0.0,117.0,0.8733624454148472
394007331.0,956.0,23.0,212.0,7.0,0.0,2747.0,0.0,5.0,33.0,1389.0,0.0,0.0,0.0,1.0,0.0,2.0,127.0,0.10849056603773585
394217175.0,205.0,61.0,143.0,11.0,0.0,2748.0,1.0,5.0,28.0,1022.0,0.0,1.0,1.0,1.0,0.0,0.0,96.0,0.42657342657342656
394233142.0,4333.0,320.0,384.0,1031.0,6.0,2749.0,0.0,5.0,28.0,1475.0,0.0,1.0,1.0,1.0,0.0,0.0,156.0,0.8333333333333334
394628127.0,629.0,105.0,357.0,5.0,0.0,2152.0,1.0,5.0,28.0,736.0,0.0,0.0,0.0,1.0,0.0,2.0,130.0,0.29411764705882354
394726610.0,3551.0,45.0,29.0,27.0,2.0,2153.0,1.0,5.0,28.0,1389.0,0.0,0.0,0.0,1.0,0.0,-2.0,76.0,1.5517241379310345
394814291.0,4557.0,423.0,757.0,43.0,2.0,2154.0,0.0,5.0,7.0,1105.0,0.0,1.0,1.0,1.0,0.0,2.0,17.0,0.5587846763540291
395014721.0,651.0,129.0,278.0,56.0,0.0,277.0,0.0,5.0,7.0,1389.0,1.0,0.0,1.0,1.0,0.0,0.0,46.0,0.46402877697841727
396173375.0,1183.0,7.0,87.0,21.0,0.0,1369.0,0.0,5.0,33.0,695.0,0.0,0.0,0.0,1.0,0.0,2.0,37.0,0.08045977011494253
396462550.0,648.0,53.0,236.0,11.0,0.0,1923.0,1.0,5.0,28.0,1304.0,0.0,1.0,1.0,1.0,0.0,2.0,156.0,0.2245762711864407
396515695.0,708.0,93.0,308.0,11.0,0.0,1924.0,0.0,5.0,13.0,1408.0,0.0,1.0,1.0,1.0,0.0,0.0,57.0,0.30194805194805197
396618509.0,263.0,79.0,286.0,11.0,1.0,1925.0,0.0,5.0,33.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,61.0,0.2762237762237762
396625283.0,680.0,73.0,222.0,128.0,0.0,1926.0,1.0,5.0,33.0,1389.0,0.0,1.0,1.0,1.0,0.0,2.0,75.0,0.32882882882882886
396796142.0,250.0,17.0,242.0,0.0,0.0,1927.0,0.0,1.0,28.0,1021.0,0.0,0.0,0.0,1.0,0.0,2.0,154.0,0.07024793388429752
396898731.0,4245.0,264.0,731.0,419.0,0.0,1928.0,0.0,5.0,13.0,1389.0,0.0,1.0,1.0,1.0,0.0,2.0,22.0,0.36114911080711354
396900261.0,16601.0,211.0,172.0,806.0,0.0,1929.0,0.0,5.0,33.0,566.0,0.0,0.0,1.0,1.0,0.0,2.0,40.0,1.2267441860465116
397236414.0,66.0,2.0,35.0,0.0,0.0,681.0,0.0,5.0,28.0,1093.0,0.0,0.0,0.0,1.0,0.0,2.0,33.0,0.05714285714285714
397320325.0,3044.0,213.0,623.0,380.0,3.0,682.0,1.0,5.0,18.0,655.0,0.0,1.0,0.0,1.0,0.0,-2.0,68.0,0.3418940609951846
397324373.0,1552.0,144.0,302.0,1227.0,0.0,683.0,0.0,5.0,28.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,77.0,0.4768211920529801
397534181.0,506.0,106.0,168.0,6.0,0.0,684.0,0.0,5.0,33.0,1389.0,1.0,0.0,0.0,1.0,0.0,2.0,134.0,0.6309523809523809
397629967.0,245.0,20.0,194.0,2.0,0.0,685.0,0.0,5.0,28.0,250.0,1.0,1.0,0.0,1.0,0.0,2.0,20.0,0.10309278350515463
398090733.0,246.0,14.0,141.0,0.0,0.0,2492.0,0.0,5.0,13.0,1546.0,1.0,1.0,0.0,1.0,0.0,0.0,95.0,0.09929078014184398
398442529.0,119.0,20.0,88.0,0.0,0.0,2751.0,1.0,5.0,3.0,308.0,0.0,1.0,1.0,0.0,0.0,2.0,86.0,0.22727272727272727
399484359.0,21.0,67.0,232.0,0.0,0.0,2159.0,0.0,5.0,33.0,1225.0,0.0,0.0,0.0,1.0,0.0,2.0,91.0,0.28879310344827586
399572723.0,128.0,126.0,139.0,8366.0,0.0,2160.0,0.0,5.0,28.0,1389.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,0.9064748201438849
400300086.0,1313.0,298.0,302.0,111.0,1.0,280.0,0.0,5.0,33.0,1493.0,1.0,0.0,1.0,1.0,0.0,0.0,89.0,0.9867549668874173
400546232.0,335.0,33.0,134.0,50.0,0.0,1372.0,0.0,5.0,3.0,565.0,0.0,0.0,1.0,1.0,0.0,-2.0,150.0,0.2462686567164179
400748069.0,996.0,67.0,81.0,45.0,1.0,1373.0,1.0,5.0,19.0,123.0,0.0,1.0,1.0,1.0,0.0,2.0,158.0,0.8271604938271605
401423776.0,744.0,118.0,204.0,9.0,5.0,1932.0,0.0,1.0,3.0,1615.0,0.0,1.0,1.0,1.0,0.0,0.0,25.0,0.5784313725490197
401502696.0,23682.0,419.0,722.0,17995.0,4.0,1933.0,0.0,5.0,33.0,888.0,0.0,1.0,1.0,1.0,0.0,0.0,155.0,0.5803324099722992
402866477.0,1575.0,148.0,284.0,389.0,2.0,2446.0,0.0,5.0,28.0,726.0,0.0,1.0,1.0,1.0,0.0,-2.0,158.0,0.5211267605633803
402955893.0,122.0,62.0,93.0,1.0,1.0,2447.0,0.0,1.0,33.0,1019.0,0.0,0.0,1.0,1.0,0.0,2.0,157.0,0.6666666666666666
402979897.0,134.0,32.0,126.0,32.0,2.0,2448.0,1.0,5.0,28.0,726.0,0.0,0.0,0.0,1.0,0.0,-2.0,58.0,0.25396825396825395
403461794.0,210.0,73.0,93.0,0.0,0.0,2712.0,0.0,5.0,33.0,888.0,1.0,0.0,0.0,1.0,0.0,2.0,113.0,0.7849462365591398
403766373.0,4388.0,96.0,114.0,53.0,2.0,2713.0,0.0,5.0,28.0,1120.0,0.0,1.0,0.0,1.0,0.0,-2.0,54.0,0.8421052631578947
404069171.0,1451.0,183.0,495.0,8.0,0.0,2130.0,0.0,5.0,28.0,1005.0,0.0,1.0,0.0,1.0,0.0,-2.0,157.0,0.3696969696969697
404987270.0,1012.0,92.0,220.0,12.0,1.0,239.0,0.0,5.0,33.0,1389.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,0.41818181818181815
405035087.0,3177.0,138.0,158.0,51.0,0.0,240.0,0.0,5.0,33.0,1124.0,1.0,0.0,0.0,1.0,0.0,2.0,51.0,0.8734177215189873
405140479.0,143.0,75.0,86.0,50.0,1.0,241.0,0.0,5.0,28.0,1389.0,0.0,1.0,1.0,1.0,0.0,2.0,130.0,0.872093023255814
405418046.0,10272.0,333.0,349.0,13.0,5.0,1337.0,1.0,5.0,28.0,428.0,0.0,1.0,1.0,1.0,0.0,2.0,156.0,0.9541547277936963
405574548.0,3506.0,389.0,909.0,79.0,3.0,1338.0,1.0,5.0,28.0,605.0,0.0,0.0,1.0,1.0,0.0,0.0,90.0,0.42794279427942794
406165467.0,1087.0,184.0,475.0,19.0,0.0,1893.0,0.0,5.0,31.0,1005.0,1.0,1.0,0.0,1.0,0.0,2.0,50.0,0.3873684210526316
406162937.0,6357.0,215.0,681.0,1356.0,3.0,1892.0,0.0,5.0,28.0,558.0,1.0,1.0,1.0,1.0,0.0,-2.0,33.0,0.315712187958884
406907214.0,6464.0,2352.0,469.0,251.0,80.0,643.0,0.0,5.0,33.0,1389.0,0.0,1.0,1.0,1.0,0.0,2.0,108.0,5.014925373134329
406962616.0,2200.0,80.0,259.0,2.0,0.0,644.0,0.0,5.0,3.0,1389.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.3088803088803089
407024811.0,479.0,62.0,127.0,19.0,0.0,645.0,0.0,5.0,28.0,1389.0,0.0,0.0,1.0,1.0,0.0,-2.0,39.0,0.4881889763779528
